Benchmark id,Task,Nb train samples,Nb features,Nb test samples,Nb classes,Nb estimators,Fit time,Predict time,RAM peak (MB),VRAM peak (MB),Batch size,KV cache,Warmup,Offload mode,Nb jobs,Device,Use AMP,GPU name,Platform,Platform arch,Platform release,Platform version,CPU name,Nb cpus,RAM (GB),CUDA version,Torch version,TabICL version,Numpy version,Scipy version,Run label,Accuracy,Log loss,RMSE,R2,Run date
039e5102,classification,1000,20,2,10,4,0.4206,0.1717,18.76,377.1,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.06178,nan,nan,2026-09-24
039e5102,classification,1000,20,2,10,4,0.5747,0.05421,21.75,509.7,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.06178,nan,nan,2026-09-24
039e5102,classification,1000,20,2,10,4,0.5781,0.05402,20.72,507.6,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.06178,nan,nan,2026-09-24
579b4fc5,classification,1000,20,2,10,2,0.4093,0.08817,8.77,244.6,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.05591,nan,nan,2026-09-24
579b4fc5,classification,1000,20,2,10,2,0.4128,0.09359,6.738,242.8,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.05591,nan,nan,2026-09-24
579b4fc5,classification,1000,20,2,10,2,0.5008,0.03687,15.75,311.2,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.05591,nan,nan,2026-09-24
579b4fc5,classification,1000,20,2,10,2,0.506,0.03765,14.73,314,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.05591,nan,nan,2026-09-24
a198785c,classification,1000,20,2,10,1,0.3042,0.01814,7.902,251.9,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.08683,nan,nan,2026-09-24
a198785c,classification,1000,20,2,10,1,0.3065,0.0178,3.395,253.5,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.08683,nan,nan,2026-09-24
a198785c,classification,1000,20,2,10,1,0.3535,0.04317,221.3,243.6,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.08682,nan,nan,2026-09-24
a198785c,classification,1000,20,2,10,1,0.3643,0.04397,525.3,251.3,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",1,0.08682,nan,nan,2026-09-24
58c83f71,classification,1000,20,2,100,8,0.4398,1.391,63.88,739.9,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,4.942,nan,nan,2026-09-24
58c83f71,classification,1000,20,2,100,8,0.4454,1.411,63.88,744.3,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,4.942,nan,nan,2026-09-24
79416c6d,classification,1000,20,2,100,4,0.4458,0.7007,63.88,430.8,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,4.809,nan,nan,2026-09-24
79416c6d,classification,1000,20,2,100,4,0.4656,0.6939,63.88,431.1,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,4.809,nan,nan,2026-09-24
6b5bde6b,classification,1000,20,2,100,2,0.4438,0.35,63.88,271.8,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,5.36,nan,nan,2026-09-24
6b5bde6b,classification,1000,20,2,100,2,0.4694,0.3443,61.89,270.5,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,5.36,nan,nan,2026-09-24
5c54ec04,classification,1000,20,2,100,1,0.267,0.1768,10.99,273,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,3.738,nan,nan,2026-09-24
5c54ec04,classification,1000,20,2,100,1,0.3245,0.1712,85.93,267.7,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",0,3.738,nan,nan,2026-09-24
c57bcf77,regression,5000,50,2048,10,8,0.9031,2.203,180.7,4892,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.062,0.9998,2026-09-24
c57bcf77,regression,5000,50,2048,10,8,0.9211,2.217,176.9,4899,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.062,0.9998,2026-09-24
c57bcf77,regression,5000,50,2048,10,8,2.46,0.5624,171.4,4146,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.063,0.9998,2026-09-24
c57bcf77,regression,5000,50,2048,10,8,2.471,0.5439,178.7,4145,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.063,0.9998,2026-09-24
65bdf019,regression,5000,50,2048,10,4,0.8924,1.056,166.7,2506,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.592,0.9997,2026-09-24
65bdf019,regression,5000,50,2048,10,4,0.9017,1.059,184.7,2503,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.592,0.9997,2026-09-24
65bdf019,regression,5000,50,2048,10,4,1.667,0.3038,175.9,2136,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.592,0.9997,2026-09-24
65bdf019,regression,5000,50,2048,10,4,1.671,0.2988,169.4,2128,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.592,0.9997,2026-09-24
4354f9bd,regression,5000,50,2048,10,2,0.8979,0.5323,177.4,1312,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.728,0.9996,2026-09-24
4354f9bd,regression,5000,50,2048,10,2,0.9021,0.5323,184.7,1308,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.728,0.9996,2026-09-24
4354f9bd,regression,5000,50,2048,10,2,1.295,0.1587,176.7,1125,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.731,0.9996,2026-09-24
4354f9bd,regression,5000,50,2048,10,2,1.314,0.1634,184.7,1125,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.731,0.9996,2026-09-24
13976b32,regression,5000,50,2048,10,1,0.3589,0.26,165.6,1310,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.883,0.9996,2026-09-24
13976b32,regression,5000,50,2048,10,1,0.3636,0.2602,182.7,1308,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.883,0.9996,2026-09-24
13976b32,regression,5000,50,2048,10,1,0.5581,0.07778,187.7,993.6,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.889,0.9996,2026-09-24
13976b32,regression,5000,50,2048,10,1,0.5595,0.07567,182.1,996.6,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,7.889,0.9996,2026-09-24
c195b9e9,regression,5000,50,512,10,8,0.9057,1.784,184.7,3916,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.243,0.9996,2026-09-24
c195b9e9,regression,5000,50,512,10,8,0.9106,1.796,179.1,3922,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.243,0.9996,2026-09-24
c195b9e9,regression,5000,50,512,10,8,2.478,0.1574,184.7,4144,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.244,0.9996,2026-09-24
c195b9e9,regression,5000,50,512,10,8,2.494,0.1735,182.7,4147,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.244,0.9996,2026-09-24
d50dbc2f,regression,5000,50,512,10,4,0.8976,0.8519,172.3,2016,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.381,0.9996,2026-09-24
d50dbc2f,regression,5000,50,512,10,4,0.9119,0.8549,179.7,2013,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.381,0.9996,2026-09-24
d50dbc2f,regression,5000,50,512,10,4,1.677,0.08807,182.1,2139,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.381,0.9996,2026-09-24
d50dbc2f,regression,5000,50,512,10,4,1.679,0.07967,175.2,2128,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,8.381,0.9996,2026-09-24
2c1ca999,regression,5000,50,512,10,2,0.9028,0.4444,180.7,1071,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.656,0.9995,2026-09-24
2c1ca999,regression,5000,50,512,10,2,0.9149,0.4453,180.7,1068,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.656,0.9995,2026-09-24
2c1ca999,regression,5000,50,512,10,2,1.3,0.06352,180.7,1124,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.661,0.9995,2026-09-24
2c1ca999,regression,5000,50,512,10,2,1.312,0.0623,178.7,1125,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.661,0.9995,2026-09-24
5d6fe5e8,regression,5000,50,512,10,1,0.3569,0.22,167.6,1066,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.461,0.9995,2026-09-24
5d6fe5e8,regression,5000,50,512,10,1,0.3633,0.2199,182.7,1065,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.461,0.9995,2026-09-24
5d6fe5e8,regression,5000,50,512,10,1,0.565,0.02999,180.7,998.2,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.457,0.9995,2026-09-24
5d6fe5e8,regression,5000,50,512,10,1,0.5656,0.02969,180.7,1001,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,9.457,0.9995,2026-09-24
5d5e813a,regression,5000,50,32,10,8,0.9021,1.604,173.2,3615,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,4.674,0.9998,2026-09-24
5d5e813a,regression,5000,50,32,10,8,0.9044,1.587,179.7,3609,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,4.674,0.9998,2026-09-24
5d5e813a,regression,5000,50,32,10,8,2.442,0.07703,177.7,4145,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,4.684,0.9998,2026-09-24
5d5e813a,regression,5000,50,32,10,8,2.453,0.05849,179.7,4146,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,4.684,0.9998,2026-09-24
a9838bd9,regression,5000,50,32,10,4,0.9054,0.8011,182.7,1864,8,False,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,5.254,0.9997,2026-09-24
a9838bd9,regression,5000,50,32,10,4,0.9197,0.7981,171.4,1865,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,5.254,0.9997,2026-09-24
a9838bd9,regression,5000,50,32,10,4,1.667,0.06448,175.2,2131,8,True,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,5.267,0.9997,2026-09-24
a9838bd9,regression,5000,50,32,10,4,1.676,0.05878,169.4,2130,8,True,True,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,5.267,0.9997,2026-09-24
fc3250e9,regression,5000,50,32,10,2,0.8902,0.4155,179,991.2,8,False,False,auto,-1,cuda,auto,NVIDIA L4,Linux,x86_64,7.0.0-1012-aws,#12~24.04.1-Ubuntu SMP PREEMPT Wed Aug 12 14:00:57 UTC 2026,AMD EPYC 7R13 Processor,4,15,NVIDIA L4: cuda_13.2,2.14.0,2.2.0,2.5.3,1.18.1,"full grid L4, auto offload",nan,nan,6.448,0.9996,2026-09-24
